Lake_ID,Ergasilus.spp.,harpacticoid,ostracod,Daphnia.ambigua,Daphnia.catawba,Daphnia.dentifera,Daphnia.galeata.mendotae,Daphnia.longiremis,Daphnia.parvula,Daphnia.pulicaria,Daphnia.retrocurva,Daphnia.thorata,Daphnia.spp.,Acanthocyclops.robustus,Acanthocyclops.sp.,Cyclops.scutifer,Diacyclops.thomasi,Eucyclops.elegans,Eucyclops.pectinifer,Eucyclops.spp.,Mesocyclops.edax,Microcyclops.spp.,Orthocyclops.modestus,Tropocyclops.prasinus,cyclopoid.copepodid,Aglaodiaptomus.leptopus,Aglaodiaptomus.spatulocrenatus,Epischura.lacustris,Epischura.nevadensis,Epischura.spp.,Leptodiaptomus.ashlandi,Leptodiaptomus.minutus,Leptodiaptomus.nudus,Leptodiaptomus.sicilis,Leptodiaptomus.siciloides,Limnocalanus.macrurus,Onychodiaptomus.singuienus,Senecella.calanoides,Skistodiaptomus.oregonensis,Skistodiaptomus.pallidus,Skistodiaptomus.pygmaeus,Skistodiaptomus.reighardi,Skistodiaptomus.spp.,calanoid.copepodid,Acroperus.harpae,Alona.affinis,Alona.costata,Alona.guttata,Alona.spp.,Alonella.nana,Bosmina.longirostris,Camptocercus.spp.,Ceriodaphnia.lacustris,Ceriodaphnia.spp.,Chydorus.sphaericus,Diaphanosoma.birgei,Diaphanosoma.brachyurum,Diaphanosoma.spp.,Eubosmina.coregoni,Eubosmina.longispina,Eubosmina.tubicen,Holopedium.glacialis,Macrothrix.sp.,Picripleuroxus.denticulatus,Pleuroxus.procurvus,Polyphemus.pediculus,Sida.crystallina,Simocephalus.spp.,Daphnia.dubia,Daphnia.magna,Daphnia.similis,Diacyclops.navus,Macrocyclops.albidus,Mesocyclops.americanus,Acanthodiaptomus.denticornis,Aglaodiaptomus.clavipes,Aglaodiaptomus.forbesi,Epischura.nordenskioldi,Hesperodiaptomus.arcticus,Hesperodiaptomus.eiseni,Hesperodiaptomus.nevadensis,Hesperodiaptomus.spp.,Leptodiaptomus.pribilofensis,Leptodiaptomus.tyrrelli,Alona.intermedia,Alona.quadrangularis,Alonella.acutirostris,Ceriodaphnia.quadrangula,Dunhevedia.crassa,Eubosmina.spp.,Graptoleberis.testudinaria,Ilyocryptus.spp.,Latona.sp.,Moina.spp.,Cyclops.columbianus,Daphnia.middendorffiana,Eurycercus.spp.,Hesperodiaptomus.franciscanus,Hesperodiaptomus.kenai,Heterocope.septentrionalis,Onychodiaptomus.hesperus,Scapholeberis.spp.
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-385,0,0,0,0,0,0,0,0,0,4023.645332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.792954751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.15333649,0,0,0,0,21.39371333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-391,0,0,0,0,0,0,0,0,0,89.72860466,0,0,0,39.06141133,0,0,96.63568056,0,0,0,15.04332668,0,0,0,0,0,0,0,0,0,0,0,49.30294392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361514868,0,0,0.825119899,9.531380134,191.2976157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.98762229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-392,0,0,0,0,0,0,0,0,0,62.00666904,0,0,0,0,0,0,2.939598323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.69180565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178371857,0,0,9.754955992,1.039784899,1.148884023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.58313629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-393,0,0,0,0,0,0,0,0,4.792647187,0,0,0,0,0,0,0,0,0,0,0,19.42698025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.81043052,0,0,0,0,0,0,0,0,0,0,0,0.571883905,0,0,0,0,0,0.069056501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-394,0,0,0,0,0,0,0,0,0,14.18522084,20.68447588,0,0,1.510237737,0,0,1.103706945,0,0,0,5.971586327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.57381147,0,0,0,0,0,0,0,0,0,0,0,0.013943879,0,0,0.057844217,0,1.075371283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-395,0,0,0,0,0,0,0,0,0,1818.114296,0,0,0,0,0,0,1.785169702,0,0,0,36.95928502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.81297582,0.023361522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.60279189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-396,0,0,0,0,0,0,0,0,0,0,0,0,18.34987307,5.953513595,0,0,42.1525567,0,0,0,11.71684545,0,0,0,0,0,0,0,0,0,0,0,0,11.83458071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47776811,22.95464265,29.55345003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-397,0,0,0,0,0,0,0,0,0,2489.081643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.36144238,0,0,0,0,0,0,0,0,132.7486919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8850495,0,0.303440984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-403,0,0,0,0,0,0,0,25.41841933,0,886.7568663,0,0,0,0,0,0,0.94772284,0,0,0,49.02282878,0,0,0,0,0,0,0,0,0,0,0,0,1.920871749,0,0,0,0,77.36443018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.331406993,0,10.60528407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.74674293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-408,0,0,0,0,0,0,0,0,0,32.27327798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33711937,0,0,0,0,0,0,0,148.4336595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95964317,0,0,1.060719929,0,0,1.585611643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-409,0,0,0,0,0,0,0,0,0,2812.239864,0,0,0,0,0,0,7.025501337,0,0,0,54.16687224,0,0,0,0,0,0,0,0,0,0,0,0,0,172.9993771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.3089097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-410,0,0,0,0,0,0,0,0,0,3243.56687,0,0,0,0,0,0,4.753158174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432.4917465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7019974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.76365726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-411,0,0,0,0,0,0,0,0,0,141.2182759,0,0,0,0,0,0,152.4793566,0,0,0,301.233536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.3291303,0,0,0,0,0,0,158.0303862,0,0,10.41223881,7.167463303,0,496.2409606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-413,0,0,0,0,0,0,0,0,0,160.4064717,0,0,0,0,0,0,0,0,0,0,29.40838863,0,0,0,0,0,0,0,0,0,0,0,0,0,383.7282754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.77322672,0,0,6.792142642,0,61.58205403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-418,0,0,0,0,0,0,0,0,204.0743131,0,0,0,0,0,0,0,44.11027075,0,0,0,165.4663063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.387539196,0,0,0,0,0,0,14.04080797,0,0,0,0,0,8.078835278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-419,0,0,0,0,0,0,0,0,14.36289336,560.260889,0,0,0,118.0782707,0,0,0,0,0,0,43.40583223,0,0,0,0,0,0,0,0,0,0,0,14.91753239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115713262,0,0,0,17.88433802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0038344,2.067175849,0,0,0,3.176595076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-421,0,0,0,0,0,0,0,0,0,0,0,0,68.27709623,0,0,0,0,0,0,0,0,0,0,0,18.58975242,0,0,0,0,0,0,0,30.43465781,0,152.9172402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53887615,0,4.731075949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-423,0,0,0,0,0,0,0,0,0,140.2704755,0,0,0,0,0,0,16.31690565,0,0,0,1.252915585,0,0,0.463147112,0,0,0,0,0,0,0,0,0,61.98944017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.539962121,0,0,0.220360401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-424,0,0,0,0,0,0,117.8668297,0,2.056081979,1.339367429,0,0,0,0,0,0,0,0,0,0,8.86866221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.1872267,0,0,0,0,0,0,0,0,0,0.084917338,0,0,0,0,0.374933692,0,0,0.19969482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-425,0,0,0,0,0,0,0,0,0,409.0808028,0,0,0,0,0,0,1.998930457,0,0,0,39.33615296,0,0,0,0,0,0,0,0,0,0,0,2.651784488,0,5.437845028,0,0,0,9.271890738,0,0,0,0,0,0,0,0,0,0,0,0.597953148,0,0,0,0.52870834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-426,0,0,0,0,0,0,4.956391673,0,0,959.6458437,0,0,0,49.68347034,0,0,9.071655081,0,1.757477483,0,1.202231815,0,0,0,0,0,0,0,0,0,0,0,7.791388573,4.377767477,0,0,0,0,16.01809045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.504143534,7.628249225,4.710505982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285.0166491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-427,0,0,0,0,0,0,0,0,0.669967411,79.12622562,0,0,0,0.905559735,0,0,1.449176254,0,0,0,8.424964271,0,0,1.061288634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.320766748,0,0,0,0,0,0,0,0,0,0,0,2.361729346,0,0,0,0.012249154,0,0.181713952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-428,0,0,0,0,0,0,62.68064955,0,0,4.160807093,0,0,0,0,0,0,8.122430377,0,0,0,6.056921254,0,0,0,0,0,0,0,0,0,0,0,0,1.26849992,18.62844938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.982956551,0,0,0,0.92166124,0.505745444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-429,0,0,0,0,0,0,0,0,0,337.9199822,0,0,0,0,0,0,3.908969437,0,0,0,13.07433941,0,0,0,0,0,0,0,0,0,0,0,0,0,47.06960739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.11023617,0,0,0,52.97623362,0,19.38780169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-430,0,0,0,0,0,0,67.38147741,0,0,0,6.029259274,0,0,0,0,0,0,0,0,0,23.52729678,0,0,17.4916225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.17233908,0,0,0,0,0,0,0,0,0,0,0,0.161602222,0,0,0.307842627,0,0,0.284520135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.436031476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.68567933,0,0,0,0,0,0,1.59329835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.748541367,0,0,0,0,0,0,0,0,0,0,0,0.142363088,0,0,0,0.297627831,0,0.067029396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-432,0,0,0,0,0,0,0,0,0,7.629216468,0,0,0,1.219253564,0,0,0,0,0,0,0,0,0,0,0,37.90977606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.67689686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-447,0,0,0,0,0,0,0,0,0,4.54538792,0,0,0,0,0,0,75.40384871,0,0,0,21.12258352,0,0,0,0,0,0,0,0,0,0,0,0,187.2914657,0,0,0,0,44.17066323,0,0,0,0,0,0,0,0,0,0,0,1.857147884,0,0,0.856225866,1.345000937,1.997039008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-449,0,0,0,0,0,0,0,0,0,0,0,0,2.652897095,1.704253111,0,0,0,0,0,0,0,0,0,0.160538642,0,145.1075819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019135629,0,0,2.457446771,0.64385009,0,0,0,0,0,0,0,0,0,0.058932315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161845123,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-450,0,0,0,0,0,0,77.27890177,0,0,0,0,0,0,0,0,0,26.52457175,0,0,0,57.41773795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.730851662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.6715807,0,67.72572235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-451,0,0,0.105192047,0,0,0,2.684643454,0,0,0,61.42569602,0,0,0,0,0,46.20105715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.09946961,0,0,0,0,0,0,0,0,0,0,0,4.303525652,0,0,3.090495276,35.27448238,0.161338366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-454,0,0,0,0,0,0,0,0,0,2159.011184,0,0,0,0,0,0,47.18703409,0,0,0,302.7744978,0,0,0,0,0,0,0,0,0,0,0,0,0,54.70294357,0,0,0,0,0,0,0,24.40057367,0,0,0,0,0,0,0,0.692328953,0,0,0,153.593387,295.8500457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-276,0,0,0,0,0,0,0,0,0,928.8866972,0,0,0,16.06599456,0,0,13.15194184,0,0,0,14.76051247,0,0,0,0,0,0,0,0,0,0,18.61494843,0,0,243.09075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525.2226227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-277,0,0,0,0,0,0,0,0,0,2659.826195,0,0,0,0,0,0,0,0,0,0,527.9690718,5.155495436,0,0,0,0,0,0,0,0,0,0,0,0,427.1369312,0,0,0,0,0,0,0,0,0,0,0,0.582725104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-278,0,0,0,0,0,0,0,0,0,0,0,0,7.750754257,3.032553093,0,0,0,0,0,0,427.0763942,0,0,0,0,0,0,0,0,0,0,0,0,0,293.9888285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.10510465,0,0,0,0.87011979,0,55.32165427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-280,0,0,0,0,0,0,0,0,2.549072108,0,0,0,0,0,0,0,0,0,0,0,83.64035702,0,0,0.461376261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.7715634,0,0,0,0,0,0,0,0,0,0,0,2.646142,0,0,0,0,0,0.330113194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-281,0,0,0,0,0,0,58.99679376,0,0,0,0,0,0,46.37263324,0,0,0,0,0,0,483.3011524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.32401416,0,0,0,0,0,0,0,0,0,0,0,97.7118382,0,0,53.93657766,1.742541349,0,4.453292419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
