Lake_ID,Ergasilus.spp.,harpacticoid,ostracod,Daphnia.ambigua,Daphnia.catawba,Daphnia.dentifera,Daphnia.galeata.mendotae,Daphnia.longiremis,Daphnia.parvula,Daphnia.pulicaria,Daphnia.retrocurva,Daphnia.thorata,Daphnia.spp.,Acanthocyclops.robustus,Acanthocyclops.sp.,Cyclops.scutifer,Diacyclops.thomasi,Eucyclops.elegans,Eucyclops.pectinifer,Eucyclops.spp.,Mesocyclops.edax,Microcyclops.spp.,Orthocyclops.modestus,Tropocyclops.prasinus,cyclopoid.copepodid,Aglaodiaptomus.leptopus,Aglaodiaptomus.spatulocrenatus,Epischura.lacustris,Epischura.nevadensis,Epischura.spp.,Leptodiaptomus.ashlandi,Leptodiaptomus.minutus,Leptodiaptomus.nudus,Leptodiaptomus.sicilis,Leptodiaptomus.siciloides,Limnocalanus.macrurus,Onychodiaptomus.singuienus,Senecella.calanoides,Skistodiaptomus.oregonensis,Skistodiaptomus.pallidus,Skistodiaptomus.pygmaeus,Skistodiaptomus.reighardi,Skistodiaptomus.spp.,calanoid.copepodid,Acroperus.harpae,Alona.affinis,Alona.costata,Alona.guttata,Alona.spp.,Alonella.nana,Bosmina.longirostris,Camptocercus.spp.,Ceriodaphnia.lacustris,Ceriodaphnia.spp.,Chydorus.sphaericus,Diaphanosoma.birgei,Diaphanosoma.brachyurum,Diaphanosoma.spp.,Eubosmina.coregoni,Eubosmina.longispina,Eubosmina.tubicen,Holopedium.glacialis,Macrothrix.sp.,Picripleuroxus.denticulatus,Pleuroxus.procurvus,Polyphemus.pediculus,Sida.crystallina,Simocephalus.spp.,Daphnia.dubia,Daphnia.magna,Daphnia.similis,Diacyclops.navus,Macrocyclops.albidus,Mesocyclops.americanus,Acanthodiaptomus.denticornis,Aglaodiaptomus.clavipes,Aglaodiaptomus.forbesi,Epischura.nordenskioldi,Hesperodiaptomus.arcticus,Hesperodiaptomus.eiseni,Hesperodiaptomus.nevadensis,Hesperodiaptomus.spp.,Leptodiaptomus.pribilofensis,Leptodiaptomus.tyrrelli,Alona.intermedia,Alona.quadrangularis,Alonella.acutirostris,Ceriodaphnia.quadrangula,Dunhevedia.crassa,Eubosmina.spp.,Graptoleberis.testudinaria,Ilyocryptus.spp.,Latona.sp.,Moina.spp.,Cyclops.columbianus,Daphnia.middendorffiana,Eurycercus.spp.,Hesperodiaptomus.franciscanus,Hesperodiaptomus.kenai,Heterocope.septentrionalis,Onychodiaptomus.hesperus,Scapholeberis.spp.
10-281,0,0,0,0,0,0,"5,899,679,376",0,0,0,0,0,0,"4,637,263,324",0,0,0,0,0,0,"4,833,011,524",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,132,401,416",0,0,0,0,0,0,0,0,0,0,0,"977,118,382",0,0,"5,393,657,766","1,742,541,349",0,"4,453,292,419",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-283,0,0,0,0,0,0,0,0,0,"7,036,124,235",0,0,0,"1,022,504,313",0,0,"2,166,330,955",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,428,417,275","6,622,656,545",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"255,735,731",0,0,0,0,0,"6,347,696,449",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-284,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"722,848,326",0,0,0,0,0,0,0,0,0,"7,339,564,524",0,0,0,"3,208,910,466",0,0,0,0,0,0,0,0,0,0,0,"1,766,181,383",0,0,"399,333,213",0,"1,282,147,496",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-285,0,0,0,0,0,0,0,0,0,"1,161,496,551","2,643,108,016",0,0,"4,101,365,902",0,0,"1,296,418,505",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,233,402,867",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"39,092,605",0,0,0,0,"2,254,203,691",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,169,047,109",0,0,0,0,0,0,0,0,"9,586,036,281",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"56,564,654",0,0,0,"958,340,523","2,160,697,657",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,307,577,069",0,0,0,0,0,0,0,0,0,"159,206,505",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"149,472,325",0,0,"60,593,935","34,095,701",0,"264,707,475",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"170,746,756",0,0,0,0,0,0,"1,879,120,328",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"306,639,717",0,0,0,"15,885,582",0,0,"1,447,731,453",0,0,0,0,"117,351,123",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-348,0,0,0,0,0,0,0,0,27,"2,159,472,688",0,0,0,"2,668,901,174",0,0,0,0,0,0,0,0,0,"6,473,986,397",0,0,0,0,0,0,0,0,0,"2,010,479,123",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,784,621,804",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-349,0,0,0,0,0,0,0,0,0,0,0,0,"4,125,243,285",0,0,0,"232,796,874",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"47,788,744",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-350,0,0,0,0,0,0,0,0,0,"6,003,727,431",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"646,050,363",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-351,0,0,0,0,0,0,0,0,0,"1,123,995,823",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,722,265,945",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"59,866,429",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-352,0,0,0,0,0,0,0,0,0,"6,973,748,252",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"827,872,523",0,0,0,0,0,0,0,0,"3,405,429,419",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,116,525,882",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,823,455,958",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,601,525,547",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,077,760,486",0,0,"1,125,284,711",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-354,0,0,0,0,0,0,0,0,0,"7,792,848,869",0,0,0,"1,067,524,626",0,0,"2,104,058,334",0,0,0,"1,092,734,389",0,0,0,0,0,0,0,0,0,0,0,0,"795,980,788",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,740,450,494",0,0,0,0,0,"1,282,676,663",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-355,0,0,"340,626,496",0,0,0,0,0,0,0,0,0,0,0,0,0,"1,226,038,369",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,052,388,135",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"21,146,129",0,0,0,"963,361,236",0,"1,888,713,276",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-356,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,336,305,075",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,842,895,063",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,150,129,983","323,520,698","3,484,615,456",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-357,0,0,0,0,0,0,0,0,0,"1,899,283,467","418,800,496",0,0,0,0,0,0,0,0,0,0,0,0,0,"1,282,717,748",0,0,0,0,0,0,0,0,"6,959,773,631",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"68,037,793",0,0,"753,173,793","3,734,446,187",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-358,0,0,0,0,0,0,"235,654,554",0,0,0,0,0,0,0,0,0,"2,488,160,833",0,0,0,"1,468,469,392",0,0,0,0,0,0,0,0,0,0,0,0,0,"2,859,849,564",0,0,0,"1,333,970,752",0,0,0,0,0,0,0,0,0,0,0,"378,975,067",0,0,"1,749,339,992",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-359,0,0,0,0,0,0,0,0,0,0,0,0,"2,757,399,271",0,0,0,0,0,0,0,0,0,0,0,"7,393,016,201",0,0,0,0,0,0,0,0,"6,800,758,377",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"685,362,379",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,021,485,665",0,0,0,0,0,0,0,0,0,0,0,0,0,"2,069,671,284",0,0,0,0,0,0,0,0,0,0,0,"9,150,244,482",0,0,"236,971,283","466,500,852",0,"2,825,243",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-361,0,0,0,0,0,0,0,0,0,0,0,0,"86,336,177",0,0,0,0,0,0,0,"1,709,544,424",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,193,705,857",0,0,0,0,0,0,0,0,0,0,0,"5,513,573,227",0,0,"3,939,516,348","24,974,288",0,"31,765,765",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-362,0,0,0,0,0,0,0,0,0,"1,117,090,176",0,0,0,0,0,0,"2,602,836,613",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,654,552,011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,429,200,517",0,"3,295,034,729",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-364,0,0,0,0,0,0,0,0,0,"4,892,437,181",0,0,0,0,0,"2,243,373,444",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,829,384,053",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-365,0,0,0,0,0,0,0,0,0,"1,166,080,073",0,0,0,0,0,0,"131,412,251",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,388,888,834",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"244,449,049",0,"1,309,995,446",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-386,0,0,0,0,0,0,0,0,0,0,0,0,"110,909,998",0,0,0,0,0,0,0,"1,547,984,165",0,0,0,0,0,0,0,0,0,0,0,0,0,"88,620,286",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20,222,354","38,721,668",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-387,0,0,0,0,0,0,0,0,0,"6,819,737,877",0,0,0,0,0,0,"1,395,272,769",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"260,544,406",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,650,947,592",0,0,0,"1,723,985,736",0,"3,487,252,941",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-388,0,0,0,0,0,0,0,0,0,"1,626,082,727",0,0,0,0,0,0,"289,795,035",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,179,318,544",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,423,469,773",0,0,"3,518,127,699","7,539,783,425","3,790,391,614",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-389,0,0,0,0,0,0,0,0,0,"56,608,328",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,129,609,056",0,"3,998,396,302",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-390,0,0,"8,381,374,104",0,0,0,"422,167,295",0,0,0,0,0,0,"5,951,157,297",0,0,0,0,"9,718,650,427",0,"244,988,202",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,491,772,736",0,0,0,0,0,0,0,0,0,"4,374,903,078","74,953,166",0,"6,882,338,586",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-398,0,0,0,0,0,0,0,0,0,"8,701,797,776",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,067,675,538",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-399,0,0,0,0,0,0,0,0,0,0,0,0,"2,521,513,915",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"233,960,161",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-400,0,0,0,0,0,0,"2,090,621,514",0,0,0,0,0,0,0,0,0,"2,862,998,587",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,724,556,995","117,550,428",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,933,897,668",0,0,"5,265,129,491","4,623,340,508","1,727,182,389",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-401,0,0,0,0,0,0,0,0,0,"4,319,862,286",0,0,0,"5,010,070,022",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"816,126,245",0,0,0,0,0,0,0,0,0,0,0,0,"373,033,917",0,0,0,0,0,"4,540,489,126","1,024,623,925",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-402,0,0,0,0,0,0,0,0,0,0,0,0,"1,541,412,264",0,0,0,0,0,0,0,0,0,0,0,"121,292,143",0,0,0,0,0,0,0,0,"3,945,677,699",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"78,490,322",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0
10-404,0,0,0,0,0,0,0,0,0,0,0,0,0,"471,037,732",0,0,"4,203,150,084",0,0,0,"155,167,927",0,0,0,0,0,0,0,0,0,0,0,0,0,"5,385,625,862",0,0,0,"5,211,992,169",0,0,0,0,0,0,0,0,0,0,0,"7,370,841,618",0,0,0,"2,730,833,102",0,"2,555,979,626",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,348,679,279",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"44,201,513",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,0,0,0,0,0,0,0
10-407,0,0,0,0,0,0,0,0,0,"6,046,109,694",0,0,0,0,0,0,"253,381,704",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,454,479,639",0,0,0,0,0,0,"1,449,931,006",0,0,0,"159,034,999",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-412,0,0,0,0,0,0,0,0,0,"1,712,029,242",0,0,0,0,0,0,"2,012,747,649",0,0,0,"1,531,995,849",0,0,0,0,0,0,0,0,0,0,0,0,0,"5,453,090,112",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,667,518,541",0,0,0,"1,025,051,701","6,385,806,769",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,891,402,075",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,409,867,805",0,0,0,"1,410,610,611",0,0,0,0,0,0,0,0,0,0,0,"2,643,988,523",0,0,0,0,"8,046,571,541",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-415,0,0,0,0,0,0,0,0,0,"361,113,738",0,0,0,0,0,0,"8,505,402,032",0,0,0,"2,961,388,651",0,0,0,0,0,0,0,0,0,0,0,0,0,"1,333,654,931",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-416,0,0,0,0,0,0,0,0,0,"7,277,854,137",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"378,920,991",0,0,0,0,0,0,0,0,0,"1,257,692,928",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,907,670,777",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-417,0,0,"113,550,196",0,0,0,0,0,0,"3,232,948,878",0,0,0,"470,187,426",0,0,"3,081,405,022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,901,969,364","7,269,549,193",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,814,384,748",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-422,0,0,0,0,0,0,0,0,0,"6,505,827,072",0,0,0,"6,094,067,295",0,0,"6,445,606,057",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,840,865,153","3,598,061,105",0,0,0,0,0,0,0,0,0,0,0,0,0,1164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"77,612,598",52,0,0,0,0,0,0,0,0,"1,198,485,934",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,109,621,597",0,0,"2,486,710,155",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-434,0,0,0,0,0,0,0,0,0,"932,626,979",0,0,0,"5,188,504,207",0,0,"2,056,526,015",0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,0,"3,421,432,852",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"116,539,905",0,0,"393,216,126",0,"5,741,558,275",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,335,606,743",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,0,0,0,0,0,0,0
10-436,0,0,0,0,0,0,0,0,0,0,0,0,"417,250,185",0,0,0,"1,337,910,449",0,0,0,"2,514,536,821",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,432,106,452",0,0,0,0,0,0,0,0,"6,489,546",0,0,"2,458,101,565",0,0,"47,392,888",0,"5,509,582,243",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-437,0,0,0,0,0,0,0,0,0,"7,711,340,594",0,0,0,"20,173,284",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"733,248,067",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,567,046,315","1,316,318,471",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-438,0,0,0,0,0,0,0,0,0,"8,931,902,801",0,0,0,"2,539,988,849",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"791,798,131",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"618,810,064",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-439,0,0,0,0,0,0,0,0,0,"5,504,374,791",0,0,0,0,0,0,"3,357,128,987",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,550,405,299",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"560,059,518",0,0,0,"3,874,956,684",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-440,0,0,"17,359,777",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,746,743,129",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"200,062,328",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414,0,0,0,0,0,0,0,0,0,3085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-441,0,0,0,0,0,0,0,0,0,"2,014,572,386",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"644,227,268",0,0,0,0,0,0,0,0,"1,806,617,928",0,0,0,0,0,0,0,0,0,0,0,0,0,"109,644,702",0,0,0,0,0,"4,026,188,868",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
