Lake_ID;Ergasilus.spp.;harpacticoid;Daphnia.ambigua;Daphnia.catawba;Daphnia.dentifera;Daphnia.dubia;Daphnia.galeata.mendotae;Daphnia.longiremis;Daphnia.magna;Daphnia.middendorffiana;Daphnia.parvula;Daphnia.pulicaria;Daphnia.retrocurva;Daphnia.similis;Daphnia.thorata;Daphnia.spp.;Acanthocyclops.robustus;Acanthocyclops.sp.;Cyclops.columbianus;Cyclops.scutifer;Diacyclops.navus;Diacyclops.thomasi;Eucyclops.elegans;Eucyclops.pectinifer;Eucyclops.spp.;Macrocyclops.albidus;Mesocyclops.americanus;Mesocyclops.edax;Microcyclops.spp.;Orthocyclops.modestus;Tropocyclops.prasinus;cyclopoid.copepodid;Acanthodiaptomus.denticornis;Aglaodiaptomus.clavipes;Aglaodiaptomus.forbesi;Aglaodiaptomus.leptopus;Aglaodiaptomus.spatulocrenatus;Epischura.lacustris;Epischura.nevadensis;Epischura.nordenskioldi;Epischura.spp.;Hesperodiaptomus.arcticus;Hesperodiaptomus.eiseni;Hesperodiaptomus.franciscanus;Hesperodiaptomus.kenai;Hesperodiaptomus.nevadensis;Hesperodiaptomus.spp.;Heterocope.septentrionalis;Leptodiaptomus.ashlandi;Leptodiaptomus.minutus;Leptodiaptomus.nudus;Leptodiaptomus.pribilofensis;Leptodiaptomus.sicilis;Leptodiaptomus.siciloides;Leptodiaptomus.tyrelli;Limnocalanus.macrurus;Onychodiaptomus.hesperus;Onychodiaptomus.singuienus;Senecella.calanoides;Skistodiaptomus.oregonensis;Skistodiaptomus.pallidus;Skistodiaptomus.pygmaeus;Skistodiaptomus.reighardi;Skistodiaptomus.spp.;calanoid.copepodid;Acroperus.harpae;Alona.affinis;Alona.costata;Alona.guttata;Alona.intermedia;Alona.quadrangularis;Alona.spp.;Alonella.acutirostris;Alonella.nana;Bosmina.longirostris;Camptocercus.spp.;Ceriodaphnia.lacustris;Ceriodaphnia.quadrangula;Ceriodaphnia.spp.;Chydorus.sphaericus;Diaphanosoma.birgei;Diaphanosoma.brachyurum;Diaphanosoma.spp.;Dunhevedia.crassa;Eubosmina.coregoni;Eubosmina.longispina;Eubosmina.spp.;Eubosmina.tubicen;Eurycercus.spp.;Graptoleberis.testudinaria;Holopedium.glacialis;Ilyocryptus.spp.;Latona.spp.;Macrothrix.sp.;Moina.spp.;Picripleuroxus.denticulatus;Pleuroxus.procurvus;Polyphemus.pediculus;Scapholeberis.spp.;Sida.crystallina;Simocephalus.spp.;Leptodora Kindtii;ostracod;Bythotrephes 
12-647;0;0;0;0;29.6664120193532;0;0;0;0;0;0;97.3429144385026;0;0;0;0;0;0;0;0;0;5.56245225362872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.85415075120957;0;0;0;0;0;0;0;0;0;0;0;0;0;0;199.321205755029;0;0;0;49.1349949070537;4.63537687802394;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12-648;0;0;0;0;0;0;0;0;0;0;0;14.5291354205502;0;0;0;0;0;0;0;0;0;2.97847276121279;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.96143328177427;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.30313442850082;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12-649;0;0;0;0;3.27242670540645;0;0;0;0;0;0;2.27251854542115;0;0;0;0;0;0;0;0;0;9.54927425515657;0;0;0;0;0;0;0;0;0.381970970206264;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.26916221033868;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18.8693659281894;0;0;0;0;0;0;0;0;0.744843391902215;0;0;0;0;0;0;0;0;0;0;0;0;0
12-650;0;0;0;0;0.125050020008003;0;0;0;0;0;0;8.50340136054421;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.625250100040015;0;0;0;0;0;0;0;0;0;0;0;0;0.22628098858591;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.565702471464777;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0833666800053354;0;0;0;0.125050020008003;0;0.125050020008003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0416833400026677;0;0;0;0;0
12-651;0;0;0;0;0.0459590739552992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.666406572351838;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.04517879101081;0;0;0;0;0;0;0;0;0;0.0919181479105984;0;0;0;4.59590739552992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.13475609008795;0
12-652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.18554529249716;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.42616385397134;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.36583559043452;0;0;0;0.833391207722758;0;0;0.601893650021992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12-653;0;0;0;0;1.09657499363382;0;0;0;0;0;0;0;0;0;0;0;1.37774806892454;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.25305576776165;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.15280960869196;0;0;0;6.38262880909939;0;0;5.65157881334351;0;0;0;0;0;0;0;0;0.787284610814022;0;0;0;0;0;0;0;0;0;0;0;0;0
12-654;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.211675579322638;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.302393684746626;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.81016042780749;0;0;0;0;0;0.408231474407945;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12-655;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.147217978100331;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00397886427298192;0;0;0;0;0;0;0.0146250146250146;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.06762606762607;0;0;0;0;0;0;0;0;0;0;0;0.00397886427298192;0;0;0.0318309141838554;0;0;0;0;0.00397886427298192;0;0;0;0;0;0;0;0;0;0;0.0159154570919277;0;0;0;0;0;0;0;0;0;0;0;0;0
12-656;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.03427364211677;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.08669326316384;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28.3790283790283;0;0;0;4.8689509473823;0;0;2.92137056842938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12-657;0;0;0;0;2.10518091534134;0;0;0;0;0;0;1.36728245017015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.368949232585596;0;0;0;0;0;0;0;0;0;0;0;2.12164518129851;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.808245783351811;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0651086881033404;0;0;0;1.3889853462046;0;0;4.34057920688936;0;0;0;0;0;0;0;0;0.803007153274532;0;0;0;0;0;0;0;0;0;0;0;0;0
12-658;0;0;0;0;0;0;0.94632447573624;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.628015333897686;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.425846014081308;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.189264895147248;0;0;0;0;0.116139822022175;0;0;0;0;0.48176518764754;0;0;0;0;0;0;0;0;0;0;0;0;0
12-659;0;0;0.0707848301431189;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.165164603667277;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.454202660085013;0;0;0;0;0;0;0;0;0;0;0;0.00589873584525991;0;0;0.300835528108255;0;0;0;0;0;1.23283579165932;0;0;0;0;0;0;0;0;0;0.00589873584525991;0;0;0;0;0;0;0.0176962075357797;0;0;0;0;0;0
12-660;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0527092557453087;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.329809343092075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00150597873558025;0;0;0;0.096382639077136;0;0;0;0;0.0030119574711605;0;0;0;0;0;0;0;0;0;0;0;0;0
12-661;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.37682191520676;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.58238703802014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.57708692105502;0;0;0;0.275364383041352;0;0;2.65351132748939;0;0;0;0;0;0;0;0;1.90251755555843;0;0;0;0;0;0;0;0;0;0;0;0;0
12-662;0;0;0;0;0;0;0.193753390684337;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00283541547342932;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000945138491143107;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0964041260965969;0;0;0;0;0.104910372516885;0;0;0;0;0;0;0;0;0;0;0;0;0
12-663;0;0;0.23036679010544;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.176097690513293;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00926829950069962;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.108130160841495;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0653444260395237;0;0;0;0;0.211538735144899;0;0;0;0;0;0;0;0.00221506528947538;0;0;0;0;0
12-664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0215995489104733;0;0;0;0;0;5.37828767870785;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.475190076030413;0;0;0;0;0;0;0;0;0;3.69352286369093;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0431990978209466;0;0;0;0;0;0;0;0;0;0;0;0;0
12-665;0;0;0.499806565983037;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0351976454917632;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.527964682376448;0;0;0;0;0.147830111065405;0;0;0;0;0;0;0;0;0;0;0;0;0
12-666;0;0;0;0;0.917063200800228;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.241332421263218;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.29528118049256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.721374085297663;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0120666210631609;0;0.374065252957988;0;0;0;0.120666210631609;0;0;0;0;1.44799452757931;0;0;0;0;0;0;0.0120666210631609;0;0;0;0;0;0
12-667;0;0;0;0;0;0;0.310749299719889;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.505514705882354;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0240721288515407;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.334821428571429;0;0;0;0;0.00875350140056024;0;0;0;0;0;0;0;0;0.00656512605042018;0;0;0;0
12-668;0;0;0;0;0.364608653378707;0;0;0.0462995115401533;0;0;0;0;0;0;0;0;0;0;0;0;0;1.40634766303216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.324096580781073;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.636618283677108;0;0;0;0.156260851448017;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0520869504826724;0;0.0119482610426202;0;0
12-669;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.035367682426506;0;0;0;0;0;1.87448716860482;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.13456695809638;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.93206575559518;0;0;0;0;0.035367682426506;1.45007497948675;0;0;0;0;0;0;0;0;0;0.17683841213253;0;0;0;0;0;0;0;0;0;0;0;0;0
12-670;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.4360552301729;0.437415013539582;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.68796716547584;0;0;0;0;0;0;0;0;0.13574948696056;0;0;0;0;0;30.1363861052443;0;0;0;1.08599589568448;0;29.7291376443626;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12-671;0;0;0;0;3.81016042780749;0;0;4.23351158645276;0;0;0;0;0;0;0;0;0;0;0;0;0;4.85845853492912;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.38680926916221;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.141117052881759;0;0;0;0.0604787369493252;1.14909600203718;0;1.04829810712164;0;0;0;0;0;0;0;0;1.41117052881759;0;0;0;0;0;0;0;0;0;0;0.0222816399286988;0;0
12-672;0;0;0;0;0;0;0;0;0;0;0;0.818789054083171;0;0;1.26540126540127;0;0;0;0;0;0;2.45636716224951;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.48870737106031;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.446612211318094;0;0;0;0;0;4.14977179683062;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12-673;0;0;0;0;0.663497722321251;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.06951871657754;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.623885918003565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.173301643889879;0;0;0;0;0;0.574371162606456;0;0;0;0;0;0;0;0;0;0.287185581303228;0;0;0;0;0;0;0;0;0;0;0;0;0
12-674;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0679059502588914;0;0;0;0;0;0;0;0;0;0;0;0;0;0.464023993435758;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.701694819341878;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.611153552330023;0;0;0;0.124494242141301;0;2.48988484282602;0;0;0;0;0;0;0;0;0;0.848824378236143;0;0;0;0;0;0;0;0;0;0;0;0;0
12-675;0;0;0;0;0;0;0;0.156862745098039;0;0;0;0;0;0;0.133623819898329;0;0;0;0;0;0;0.23767082590612;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.54136132567505;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0396118043176866;0;0;0;0;0;0.224466891133557;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0369710173631742;0.0184855086815871;0.261437908496732;0;0;0;0
12-676;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0133823663235428;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.96720784956079;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.46603287779759;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.562059385588798;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12-677;0;0;0;0;0.113397631779985;0;0;0.0283494079449962;0;0;0;0;0;0;0;0;0;0;0;0;0;0.589195195123504;0;0;0;0;0;0;0;0;0.0203170756939139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9875043767507;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.165371546345811;0;0;0;0.137022138400815;0;0;0;0;0.137022138400815;0;0;0;0;0;0;0;0.00472490132416603;0.0944980264833206;0;0.0109418767507003;0;0
12-678;0;0;0.151196842373313;0;1.05837789661319;0;0;0.302393684746626;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16.4048573975045;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.2095747389865;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.28517316017316;0;0;0;0;0;0;0;0;0.831582633053221;0;0;0;0;0;0;0;0;0;0;0.0862087259146083;0;0
13-514;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12.1894717482953;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.215742862801686;0;0;0;0;0;0;2.58891435362024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13-515;0;0;0;0;0;0;0;0;0;0;0;0.308515014397367;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.19978061154532;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.742721330956626;0;0;0;8.16993464052286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13-516;0;0;0;0;0;0;0;0.236691413162002;0;0;0;0.378706261059202;0;0;0;0;0;0;12.4026300496889;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.49713685007803;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.710074239486005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13-517;0;0;0;0;0;0;0;0;0;0;0;0.56251193659282;0;0;0;0;0;0;0;0.0969848166539345;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.173854263927794;0;0;0;4.52021086212264;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13-518;0;0;0;0;0;0;0;0;0;0;0;0.0742721330956625;0;0;0;0;0;0;0;2.3767082590612;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.458739645590856;0;0;0;0;0;0;22.9369822795428;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0742721330956625;0
13-519;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.9869023826243;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.156984281315832;0;0;0;3.61063847026413;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13-520;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.58981976629035;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.29064689849003;0;0;0;25.1971158833904;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13-521;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0485840269122003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.146330462009365;0;0;0;12.1454283467773;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.6884859206841;0;0;0;0;0;0;0;0;0;0;0.0485840269122003;0;0;0;0;0;0;0
13-522;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50.4010695187164;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.00458365164247;0;0;0;34.155844155844;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13-523;0;0;0;0;0;0;0;0.582505729564554;0;0;0;0;0;0;0;0;0;0;4.40762668703846;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.514546727782023;0;0;0;1.54364018334607;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.679590017825313;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13-524;0;0;0;0;0;0;2.43612596553773;0;0;0;0;0;0;0;0;0;0;0;3.77302436125965;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.15983363042186;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.5650623885918;0;0;0;0;0;0.05941770647653;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13-525;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.960089195383317;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.49623190799662;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.62148397442516;0;0;0;0;1.07743343037461;0;0;0;0;0;0;0;0;0;0;0;0.042670630905925;0
13-526;0;0;0;0;0;0;0;0;0;0;0;3.7804122771443;0;0;0;0;0;0;12.4651431840974;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.69235146359329;0;0;0;6.69235146359329;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.153259957181526;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13-527;0;0;0;0;0;0;0.170729448804315;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.6094173206472;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35.1702664536889;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.34145889760863;0;0;0;0;0;0;0;0;0;0;0.34145889760863;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13-559;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.40672834790482;0;0;0;28.6743485272898;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.96484452366809;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13-560;0;0;0;0;0;0;0;0;0;0.533910533910533;0;0;0;0;0;0;0;0;0;2.98701298701298;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.426136363636363;0;0;0;1.52191558441558;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13-561;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.41227400050928;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.254647313470842;0;0;0;0.445632798573973;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.114591291061879;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13-562;0;0;0;0;0;0;0;0;0;0.312914071637901;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.97020338695316;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.546556578460867;0;0;0;26.7812723445825;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13-563;0;0;0;0;0;0;0;0;0;0.0545672814580376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0272836407290188;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.142670704645494;0;0;0;3.28142620684637;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
